Date,Open,High,Low,Close,Volume,log_return,vol_5,vol_10,vol_21,vol_ewma,ATR,RSI,MACD,MACD_signal,log_volume,volume_change,target_vol
2015-02-03 00:00:00-05:00,2022.7099609375,2050.300048828125,2022.7099609375,2050.030029296875,4615900000,0.014336238577453,0.014114893030300594,0.011876090111245354,0.011400547126959213,0.011662890494244552,30.628583635602677,54.949410324160596,-0.17438279074872298,-0.10484810202058063,22.252772702139385,0.14113216947043483,0.010658777895215462
2015-02-04 00:00:00-05:00,2048.860107421875,2054.739990234375,2036.719970703125,2041.510009765625,4141920000,-0.0041647065724523,0.011979611650915158,0.011928130464830789,0.010658777895215462,0.011154003072566988,29.44500732421875,55.609976149346934,0.7889117242723387,0.0752326244676577,22.14442528539238,-0.1083474167470051,0.01063226595450093
2015-02-05 00:00:00-05:00,2043.449951171875,2063.550048828125,2043.449951171875,2062.52001953125,3821990000,0.0102388107109092,0.01207146394268674,0.011342245202242779,0.01063226595450093,0.010989563820108331,28.885009765625018,62.84338331577371,2.954016895736686,0.6544083286377951,22.06403706632988,-0.08038821906249893,0.01041706884352114
2015-02-06 00:00:00-05:00,2062.280029296875,2072.39990234375,2049.969970703125,2055.469970703125,4232970000,-0.0034240276118788,0.009040372047613314,0.011249261155490577,0.01041706884352114,0.010524024617197515,28.177150181361622,57.146244894778846,4.1160702580361885,1.350025674556744,22.166169711287864,0.10213264495798313,0.009698933533385195
2015-02-09 00:00:00-05:00,2053.469970703125,2056.159912109375,2041.8800048828125,2046.739990234375,3549540000,-0.0042562393104814,0.009015740878752006,0.011295131331762366,0.009698933533385195,0.010109099640777606,27.45071847098216,54.69106717256699,4.364544450131007,1.9552157732217568,21.99008385457306,-0.1760858567148027,0.009796010369780879
2015-02-10 00:00:00-05:00,2049.3798828125,2070.860107421875,2048.6201171875,2068.590087890625,3669850000,0.0106189795540618,0.007882482434273877,0.01077837606510428,0.009796010369780879,0.010084745345072041,27.298583984375018,56.75097085470012,6.0410577723544066,2.7748613999510043,22.023416626243005,0.03333277166994364,0.00959467569843894
2015-02-11 00:00:00-05:00,2068.550048828125,2073.47998046875,2057.989990234375,2068.530029296875,3596860000,-2.903401015785789e-05,0.0072948577492475426,0.009374265219637442,0.00959467569843894,0.009582513083761934,25.67357526506698,51.12488999691685,7.272450178090821,3.6765593273909176,22.00332707957912,-0.020089546663886182,0.009738446223372986
2015-02-12 00:00:00-05:00,2069.97998046875,2088.530029296875,2069.97998046875,2088.47998046875,3788350000,0.0095982950659161,0.0071316284065681005,0.009382355197103965,0.009738446223372986,0.009442185219061861,26.201442173549122,57.39826334760836,9.574354936623195,4.858404470210076,22.055196405045194,0.05186932546607537,0.009603696383770219
2015-02-13 00:00:00-05:00,2088.780029296875,2097.030029296875,2086.699951171875,2096.989990234375,3527450000,0.0040664592277792,0.006315750488739598,0.007425211866649524,0.009603696383770219,0.0089882711708381,25.750008719308052,57.94817998690785,11.872490332681082,6.263395761422075,21.98384106724635,-0.0713553377988454,0.009251829368957895
2015-02-17 00:00:00-05:00,2096.469970703125,2101.300048828125,2089.800048828125,2100.340087890625,3361750000,0.0015962996977982,0.004751848742759905,0.006933577433614975,0.009251829368957895,0.008543991325340294,23.915719168526802,65.60556072829826,13.772078775992668,7.766993728462581,21.935727508668254,-0.04811355857809474,0.008926763276768614
2015-02-18 00:00:00-05:00,2099.159912109375,2100.22998046875,2092.14990234375,2099.679931640625,3370020000,-0.0003143586232292,0.004086681777049901,0.00595188773093427,0.008926763276768614,0.008158784453725747,21.572160993303587,74.37017215365645,15.04786687722617,9.224611913345745,21.938184516011173,0.002457007342918871,0.008949415950861505
2015-02-19 00:00:00-05:00,2099.25,2102.1298828125,2090.7900390625,2097.449951171875,3247100000,-0.0010626217157181,0.004297848809742489,0.00564505608988809,0.008949415950861505,0.007812966409504093,19.84929547991073,70.79460765306054,15.706471404936565,10.522011717689354,21.90102812725226,-0.037156388758912584,0.008977659775012565
2015-02-20 00:00:00-05:00,2097.64990234375,2110.610107421875,2085.43994140625,2110.300048828125,3281600000,0.0061078427210556,0.003000521602935568,0.005162902532865204,0.008977659775012565,0.007547500906701158,19.50859723772323,83.95256087321579,16.991367649984568,11.816703512563839,21.91159694528239,0.01056881803012999,0.008445718301852215
2015-02-23 00:00:00-05:00,2109.830078125,2110.050048828125,2103.0,2109.659912109375,3093680000,-0.0003033852119855,0.002911905163334163,0.004864848541693179,0.008445718301852215,0.007217347906160029,17.118600027901802,80.71080560614007,17.75224784468992,13.004414620068385,21.852627157762672,-0.05896978751971815,0.008315885517086445
2015-02-24 00:00:00-05:00,2109.10009765625,2117.93994140625,2105.8701171875,2115.47998046875,3199840000,0.0027549724688311,0.0029957523382079486,0.004230443497992837,0.008315885517086445,0.006872179562973468,15.877153669084821,76.99396448774672,18.578291242449268,14.119642334650731,21.88636664550205,0.033739487739378404,0.008325415610138583
2015-02-25 00:00:00-05:00,2115.300048828125,2119.590087890625,2109.889892578125,2113.860107421875,3312340000,-0.0007660169636025,0.0030676903035612123,0.0035142448393628584,0.008325415610138583,0.0065919284708756964,15.282880510602679,81.64075012064967,18.88871401785309,15.073766302221172,21.920920725205384,0.034554079703333684,0.0076445885405699125
2015-02-26 00:00:00-05:00,2113.909912109375,2113.909912109375,2103.760009765625,2110.739990234375,3408690000,-0.0014771186302544,0.003153458620436086,0.003642196390984527,0.0076445885405699125,0.0063473209932552125,14.433585030691964,74.99981013667627,18.678620760508693,15.794924417229431,21.949593890208984,0.02867316500359962,0.006884272925545727
2015-02-27 00:00:00-05:00,2110.8798828125,2112.739990234375,2103.75,2104.5,3547380000,-0.0029606830486317,0.0021036436201072725,0.0028086202580206,0.006884272925545727,0.0061830957731555955,13.473589215959821,75.6351112960585,17.826283774894364,16.20128068565746,21.98947513978786,0.039881249578876066,0.006747656431157911
2015-03-02 00:00:00-05:00,2105.22998046875,2117.52001953125,2104.5,2117.389892578125,3409490000,0.0061062381811325,0.003665208736221453,0.003130703945903807,0.006747656431157911,0.006079790973826658,13.383597237723214,85.39910261240587,17.93572042030246,16.548226278810887,21.949828556939305,-0.0396465828485546,0.005996223078496315
2015-03-03 00:00:00-05:00,2115.760009765625,2115.760009765625,2098.260009765625,2107.780029296875,3262300000,-0.0045488726038174,0.0040881954530698865,0.0035664799003291094,0.005996223078496315,0.006062711183448101,13.027151925223214,72.38138792992866,17.081389610210863,16.654873120887697,21.905698305034143,-0.04413025190516251,0.005695806217579596
2015-03-04 00:00:00-05:00,2107.719970703125,2107.719970703125,2094.489990234375,2098.530029296875,3421110000,-0.0043981612301546,0.004406646588839848,0.003872170347628545,0.005695806217579596,0.005987708983468077,12.870012555803571,65.50544103692637,15.50776608947126,16.425427315741395,21.953230896765774,0.04753259173163116,0.004917967120524838
2015-03-05 00:00:00-05:00,2098.5400390625,2104.25,2095.219970703125,2101.0400390625,3103030000,0.0011953652510365,0.004562715607812465,0.0038727050443467755,0.004917967120524838,0.005707682197896256,12.086443219866071,57.91930150793993,14.290950776188765,15.998495688504713,21.855644890429083,-0.0975860063366909,0.005869275175445619
2015-03-06 00:00:00-05:00,2100.909912109375,2100.909912109375,2067.27001953125,2071.260009765625,3853570000,-0.0142753563624671,0.007613189476445799,0.0054455381023236545,0.005869275175445619,0.006988484812645328,13.760724748883929,37.20796434397576,10.879053812489019,14.974537626326967,22.072265828321605,0.21662093789252168,0.0055064688814679165
2015-03-09 00:00:00-04:00,2072.25,2083.489990234375,2072.2099609375,2079.429931640625,3349090000,0.0039366623579759,0.006987414191652058,0.005738053596193521,0.0055064688814679165,0.006808240025657898,13.8128662109375,40.079642696639624,8.714294520707426,13.72242083348051,21.931954504091028,-0.14031132423057713,0.006667340092694895
2015-03-10 00:00:00-04:00,2076.139892578125,2076.139892578125,2044.1600341796875,2044.1600341796875,3668900000,-0.0171068209371414,0.009284871568879851,0.007337868001126889,0.006667340092694895,0.00815953683505267,15.74713134765625,30.171447903396952,4.187405517561729,11.815334704980692,22.023157726565184,0.09120322247415658,0.006616665907951901
2015-03-11 00:00:00-04:00,2044.68994140625,2050.080078125,2039.68994140625,2040.239990234375,3406570000,-0.001919520676485,0.009464853727929342,0.007300316996595134,0.006616665907951901,0.007774408077807951,15.679295131138392,29.8115658847409,0.29022296076982457,9.510232035033365,21.948971756917405,-0.0741859696477789,0.006782568934256922
2015-03-12 00:00:00-04:00,2041.0999755859373,2066.409912109375,2041.0999755859373,2065.949951171875,3405860000,0.012522702206037,0.012406613393542919,0.008906565782571327,0.006782568934256922,0.008559779868505183,15.750706263950892,35.651842865176704,-0.7651608061505613,7.4550961779702085,21.948763314407884,-0.0002084425095212339,0.006909062038278682
2015-03-13 00:00:00-04:00,2064.56005859375,2064.56005859375,2041.1700439453125,2053.39990234375,3498560000,-0.0060932370901962,0.011076675265084424,0.008993115559589013,0.006909062038278682,0.008316081455417894,16.999267578125,33.101013612117,-2.561011808807507,5.451829906283976,21.975617292210394,0.026853977802510087,0.00722935505441294
2015-03-16 00:00:00-04:00,2055.35009765625,2081.409912109375,2055.35009765625,2081.18994140625,3295600000,0.0134429090238556,0.01295031022599386,0.010011086488545099,0.00722935505441294,0.00902185972709822,18.137852260044642,40.90110493801568,-1.7686740969161292,4.007703341565112,21.91585408240571,-0.05976320980468586,0.00719281530321316
2015-03-17 00:00:00-04:00,2080.590087890625,2080.590087890625,2065.080078125,2074.280029296875,3221840000,-0.0033256977077824,0.009308752596003023,0.0099801672667531,0.00719281530321316,0.008661411439942673,18.595685686383927,39.78419007002102,-1.668199606001508,2.872506549981773,21.89321846187102,-0.022635620534689593,0.007693737009765006
2015-03-18 00:00:00-04:00,2072.840087890625,2106.85009765625,2061.22998046875,2099.5,4128210000,0.0120851015016292,0.009589207655264961,0.010794987988735067,0.007693737009765006,0.009008451838950398,21.1292724609375,47.39597532570812,0.4045634635299393,2.378912296841335,22.141109735924754,0.24789127405373534,0.007766796299920418
2015-03-19 00:00:00-04:00,2098.68994140625,2098.68994140625,2085.56005859375,2089.27001953125,3305220000,-0.0048844891269501,0.00966448718207345,0.010893834512424273,0.007766796299920418,0.008760640408474282,21.482840401785715,46.535642090765705,1.2212346054607224,2.147374643611092,21.918768873844034,-0.22234086208072057,0.00801807880221985
2015-03-20 00:00:00-04:00,2090.320068359375,2113.919921875,2090.320068359375,2108.10009765625,5554120000,0.0089723821932592,0.008717061399066119,0.010093302308610608,0.00801807880221985,0.008720177037499846,22.313546316964285,47.9424573713245,3.3254794608651537,2.3829973288766055,22.437805831647307,0.519036957803273,0.007913247471934011
2015-03-23 00:00:00-04:00,2107.989990234375,2114.860107421875,2104.419921875,2104.419921875,3267960000,-0.0017472566067135,0.007744071066395474,0.010117307250289032,0.007913247471934011,0.008358546449487142,21.692853655133927,49.23571413498478,4.6464427252208225,2.8356890545842424,21.90743177396718,-0.5303740576801275,0.008021952935689
2015-03-24 00:00:00-04:00,2103.93994140625,2107.6298828125,2091.5,2091.5,3189820000,-0.006158345701591,0.008332462526662919,0.00835580892938548,0.008021952935689,0.008240792107054449,21.895699637276785,48.42721607139931,4.611346251659143,3.190822154887566,21.88323032581885,-0.024201448148328808,0.008560778873812966
2015-03-25 00:00:00-04:00,2093.10009765625,2097.429931640625,2061.050048828125,2061.050048828125,3521140000,-0.0146659265272388,0.008545473163254937,0.009898924077321599,0.008560778873812966,0.009015797770045249,23.849260602678573,42.04748814641256,2.1324547749381964,2.9791478869302317,21.982050637760274,0.09882031194142371,0.00856354563798504
2015-03-26 00:00:00-04:00,2059.93994140625,2067.14990234375,2045.5,2056.14990234375,3510670000,-0.0023803307374734,0.008531828724078074,0.00906019232799516,0.00856354563798504,0.008603123961684576,22.983537946428573,46.66517233166909,-0.22008728167656955,2.339298938041565,21.97907273939919,-0.002977898361084641,0.008600955546832415
2015-03-27 00:00:00-04:00,2055.780029296875,2062.830078125,2052.9599609375,2061.02001953125,3008550000,0.0023657607295035,0.006428529271684302,0.008870311960628029,0.008600955546832415,0.008267135510767132,22.814976283482142,45.87684390217763,-1.676103155299188,1.5362165963732464,21.82472407206444,-0.15434866733474806,0.009061260644907242
2015-03-30 00:00:00-04:00,2064.110107421875,2088.969970703125,2064.110107421875,2086.239990234375,2917690000,0.0121623826471495,0.009964245861895545,0.008667553311794043,0.009061260644907242,0.008766420108814777,22.292122977120535,59.86864292024732,-0.8056482829751985,1.0678427232774677,21.794058044254708,-0.030666027809733265,0.009110060634849431
2015-03-31 00:00:00-04:00,2084.050048828125,2084.050048828125,2067.0400390625,2067.889892578125,3376550000,-0.008834686217531,0.010326546098790808,0.009084572632274345,0.009110060634849431,0.008784360827605624,22.921395438058035,56.0734211807708,-1.5649560995452703,0.5412821517611922,21.94012031510291,0.14606227084820134,0.00910010888500217
2015-04-01 00:00:00-04:00,2067.6298828125,2067.6298828125,2048.3798828125,2059.68994140625,3543270000,-0.0039732542018473,0.007952006439921262,0.00800559398671647,0.00910010888500217,0.008436712384675879,22.445687430245535,48.510375261574644,-2.790493755535863,-0.12507384664829566,21.988315866530744,0.048195551427834715,0.00912067613385964
2015-04-02 00:00:00-04:00,2060.030029296875,2072.169921875,2057.320068359375,2066.9599609375,3095960000,0.0035234523037139,0.00797299092306335,0.008099964872720033,0.00912067613385964,0.008144054031702957,21.736397879464285,53.309909347266945,-3.1433439014444957,-0.7287284496702474,21.853363872693787,-0.13495199383695677,0.009252282574856855
2015-04-06 00:00:00-04:00,2064.8701171875,2086.989990234375,2056.52001953125,2080.6201171875,3302970000,0.0065870726471652,0.008361356089585686,0.007800855653429031,0.009252282574856855,0.008034300885106208,21.912109375,49.85060487742431,-2.3021416247825073,-1.0434113316047573,21.918087900661682,0.06472402796789467,0.008708692719449903
2015-04-07 00:00:00-04:00,2080.7900390625,2089.81005859375,2076.10009765625,2076.330078125,3065510000,-0.0020640327085867,0.006110822877972525,0.007803461758910941,0.008708692719449903,0.007688997867199914,21.740687779017858,50.54496319535214,-1.9567949270167446,-1.2260881653552616,21.843479787272283,-0.07460811338939877,0.008685400154378716
2015-04-08 00:00:00-04:00,2076.93994140625,2086.68994140625,2073.300048828125,2081.89990234375,3265330000,0.0026789415573471,0.004298533592217973,0.007697321399187437,0.008685400154378716,0.007372438925880789,19.438528878348215,44.775572085364935,-1.2223843905317153,-1.2253474100185686,21.906626666542873,0.06314687927059026,0.007782354411712919
2015-04-09 00:00:00-04:00,2081.2900390625,2093.31005859375,2074.2900390625,2091.179931640625,3172360000,0.0044475758736259,0.003200706473891136,0.005953379409790513,0.007782354411712919,0.007136550873550098,19.8013916015625,50.57015542802835,0.10291159401958794,-0.9596955024893983,21.877741627343475,-0.02888503919939822,0.007799815771764048
2015-04-10 00:00:00-04:00,2091.510009765625,2102.610107421875,2091.510009765625,2102.06005859375,3156200000,0.0051893768994561,0.003347652432746928,0.005892994841394193,0.007799815771764048,0.006934972668682923,18.857125418526785,48.107051805875635,2.003281362409325,-0.3670999390567826,21.872634609278307,-0.005107018065167779,0.007468989134609938
